Date,Remarks,SSC_Conc
12/23/75,,46
12/25/75,,82
12/26/75,,63
12/27/75,,43
12/28/75,,56
12/29/75,,66
12/30/75,,43
12/31/75,,63
1/1/76,,81
1/2/76,,55
1/3/76,,37
1/4/76,,51
1/5/76,,43
1/6/76,,36
1/7/76,,67
1/7/76,,50
1/8/76,,49
1/9/76,,43
1/10/76,,34
1/11/76,,59
1/12/76,,53
1/13/76,,40
1/14/76,,48
1/15/76,,42
1/16/76,,47
1/17/76,,41
1/18/76,,43
1/19/76,,45
1/20/76,,45
1/21/76,,57
1/21/76,,55
1/22/76,,55
1/23/76,,59
1/24/76,,62
1/25/76,,74
1/26/76,,61
1/28/76,,60
1/29/76,,65
1/30/76,,61
1/31/76,,66
2/1/76,,61
2/2/76,,57
2/3/76,,55
2/3/76,,59
2/4/76,,63
2/5/76,,52
2/6/76,,58
2/8/76,,58
2/9/76,,77
2/10/76,,95
2/11/76,,83
2/12/76,,70
2/13/76,,70
2/14/76,,69
2/15/76,,78
2/16/76,,71
2/17/76,,56
2/18/76,,65
2/19/76,,67
2/20/76,,53
2/21/76,,48
2/22/76,,52
2/23/76,,56
2/24/76,,40
2/25/76,,42
2/26/76,,49
2/27/76,,53
2/28/76,,58
2/29/76,,58
3/1/76,,49
3/1/76,,49
3/2/76,,64
3/3/76,,62
3/4/76,,51
3/5/76,,49
3/6/76,,58
3/7/76,,62
3/8/76,,58
3/9/76,,53
3/10/76,,58
3/11/76,,67
3/12/76,,74
3/13/76,,52
3/14/76,,52
3/15/76,,56
3/16/76,,58
3/17/76,,59
3/18/76,,77
3/19/76,,63
3/20/76,,60
3/21/76,,62
3/22/76,,72
3/23/76,,72
3/24/76,,72
3/26/76,,76
3/27/76,,64
3/28/76,,59
3/29/76,,84
3/30/76,,75
3/31/76,,78
4/1/76,,82
4/1/76,,81
4/2/76,,81
4/3/76,,83
4/4/76,,90
4/5/76,,97
4/6/76,,100
4/7/76,,100
4/8/76,,116
4/10/76,,114
4/11/76,,96
4/12/76,,106
4/13/76,,115
4/14/76,,118
4/15/76,,111
4/16/76,,104
4/17/76,,104
4/18/76,,117
4/19/76,,118
4/20/76,,138
4/22/76,,134
4/23/76,,126
4/24/76,,124
4/26/76,,126
4/27/76,,108
4/28/76,,109
4/29/76,,124
4/30/76,,141
5/1/76,,136
5/2/76,,137
5/3/76,,130
5/4/76,,155
5/4/76,,154
5/5/76,,144
5/6/76,,156
5/7/76,,169
5/8/76,,176
5/9/76,,158
5/10/76,,156
5/11/76,,164
5/12/76,,161
5/13/76,,190
5/14/76,,194
5/15/76,,178
5/16/76,,190
5/17/76,,204
5/18/76,,156
5/19/76,,154
5/20/76,,140
5/21/76,,158
5/22/76,,165
5/23/76,,156
5/24/76,,212
5/25/76,,188
5/26/76,,188
5/27/76,,158
5/28/76,,160
5/29/76,,160
5/30/76,,134
5/31/76,,146
6/1/76,,168
6/2/76,,159
6/3/76,,172
6/3/76,,158
6/4/76,,154
6/5/76,,158
6/6/76,,180
6/7/76,,190
6/8/76,,178
6/9/76,,203
6/10/76,,182
6/11/76,,194
6/12/76,,218
6/13/76,,243
6/14/76,,208
6/15/76,,200
6/16/76,,160
6/17/76,,139
6/18/76,,156
6/19/76,,152
6/20/76,,166
6/21/76,,207
6/22/76,,190
6/23/76,,156
6/24/76,,158
6/25/76,,202
6/26/76,,218
6/27/76,,250
6/28/76,,301
6/29/76,,295
6/30/76,,246
7/1/76,,214
7/2/76,,244
7/3/76,,256
7/4/76,,274
7/5/76,,299
7/6/76,,304
7/7/76,,294
7/7/76,,299
7/8/76,,245
7/9/76,,224
7/10/76,,266
7/11/76,,232
7/12/76,,256
7/13/76,,237
7/14/76,,256
7/15/76,,252
7/16/76,,260
7/17/76,,268
7/19/76,,300
7/20/76,,249
7/21/76,,212
7/22/76,,203
7/23/76,,242
7/24/76,,231
7/25/76,,240
7/26/76,,260
7/27/76,,267
7/28/76,,245
7/29/76,,238
7/30/76,,224
7/31/76,,282
8/1/76,,253
8/3/76,,278
8/4/76,,246
8/4/76,,244
8/5/76,,224
8/6/76,,212
8/7/76,,202
8/8/76,,200
8/9/76,,234
8/10/76,,168
8/11/76,,174
8/12/76,,164
8/13/76,,197
8/14/76,,218
8/16/76,,169
8/17/76,,146
8/18/76,,135
8/19/76,,129
8/20/76,,125
8/21/76,,127
8/22/76,,139
8/23/76,,142
8/25/76,,148
8/26/76,,124
8/27/76,,125
8/28/76,,108
8/29/76,,138
8/30/76,,134
8/31/76,,116
9/1/76,,108
9/1/76,,108
9/2/76,,125
9/3/76,,123
9/4/76,,120
9/5/76,,131
9/6/76,,113
9/7/76,,144
9/8/76,,104
9/9/76,,104
9/10/76,,99
9/11/76,,93
9/12/76,,118
9/13/76,,118
9/14/76,,129
9/15/76,,137
9/16/76,,126
9/17/76,,124
9/18/76,,116
9/19/76,,108
9/20/76,,112
9/21/76,,108
9/22/76,,96
9/23/76,,86
9/24/76,,89
9/25/76,,99
9/26/76,,86
9/27/76,,86
9/28/76,,75
9/29/76,,91
9/30/76,,81
10/1/76,,100
10/1/76,,88
10/1/76,,88
10/2/76,,104
10/3/76,,120
10/4/76,,106
10/5/76,,110
10/6/76,,114
10/7/76,,110
10/8/76,,104
10/9/76,,96
10/10/76,,92
10/11/76,,86
10/12/76,,80
10/13/76,,76
10/14/76,,72
10/15/76,,70
10/16/76,,62
10/17/76,,65
10/18/76,,56
10/19/76,,71
10/20/76,,60
10/21/76,,64
10/22/76,,66
10/23/76,,62
10/24/76,,60
10/25/76,,64
10/26/76,,56
10/27/76,,52
10/28/76,,58
10/29/76,,62
10/30/76,,57
10/31/76,,66
11/1/76,,72
11/2/76,,67
11/2/76,,57
11/2/76,,57
11/3/76,,66
11/4/76,,68
11/5/76,,66
11/6/76,,62
11/7/76,,62
11/8/76,,60
11/9/76,,58
11/10/76,,74
11/11/76,,68
11/12/76,,72
11/13/76,,74
11/14/76,,58
11/15/76,,70
11/16/76,,78
11/17/76,,65
11/18/76,,72
11/19/76,,80
11/20/76,,70
11/21/76,,64
11/22/76,,63
11/23/76,,62
11/24/76,,60
11/25/76,,51
11/26/76,,42
11/27/76,,38
11/28/76,,32
11/29/76,,28
11/30/76,,26
12/1/76,,27
12/2/76,,36
12/2/76,,31
12/3/76,,30
12/4/76,,30
12/5/76,,30
12/6/76,,32
12/7/76,,30
12/8/76,,32
12/9/76,,26
12/10/76,,30
12/11/76,,31
12/12/76,,24
12/13/76,,28
12/14/76,,24
12/15/76,,28
12/16/76,,32
12/17/76,,26
12/18/76,,24
12/19/76,,23
12/20/76,,21
12/21/76,,22
12/22/76,,20
12/23/76,,23
12/24/76,,22
12/25/76,,20
12/26/76,,18
12/27/76,,16
12/28/76,,17
12/29/76,,16
12/30/76,,22
12/31/76,,40
1/1/77,,48
1/2/77,,50
1/3/77,,80
1/4/77,,65
1/4/77,,61
1/4/77,,61
1/5/77,,46
1/6/77,,36
1/7/77,,33
1/8/77,,29
1/9/77,,26
1/10/77,,32
1/11/77,,42
1/12/77,,44
1/13/77,,56
1/14/77,,50
1/15/77,,46
1/16/77,,40
1/17/77,,36
1/18/77,,32
1/19/77,,27
1/20/77,,27
1/21/77,,34
1/22/77,,54
1/23/77,,59
1/24/77,,62
1/25/77,,59
1/26/77,,62
1/27/77,,76
1/28/77,,71
1/29/77,,70
1/30/77,,58
1/31/77,,60
2/1/77,,44
2/1/77,,51
2/1/77,,51
2/2/77,,52
2/3/77,,49
2/4/77,,44
2/5/77,,42
2/6/77,,52
2/7/77,,65
2/8/77,,71
2/9/77,,70
2/10/77,,64
2/11/77,,58
2/12/77,,58
2/13/77,,55
2/14/77,,54
2/15/77,,46
2/16/77,,43
2/17/77,,42
2/18/77,,38
2/19/77,,38
2/20/77,,36
2/21/77,,34
2/22/77,,35
2/23/77,,33
2/24/77,,35
2/25/77,,39
2/26/77,,34
2/27/77,,28
2/28/77,,30
3/1/77,,30
3/2/77,,23
3/3/77,,30
3/4/77,,26
3/5/77,,26
3/6/77,,31
3/7/77,,30
3/7/77,,24
3/7/77,,73
3/8/77,,24
3/9/77,,30
3/10/77,,32
3/11/77,,26
3/12/77,,43
3/13/77,,32
3/14/77,,52
3/15/77,,53
3/16/77,,72
3/17/77,,108
3/18/77,,94
3/19/77,,76
3/20/77,,72
3/21/77,,76
3/22/77,,74
3/23/77,,64
3/24/77,,57
3/25/77,,40
3/26/77,,47
3/27/77,,45
3/28/77,,42
3/29/77,,36
3/30/77,,41
3/31/77,,103
4/1/77,,110
4/1/77,,41
4/2/77,,72
4/3/77,,71
4/4/77,,65
4/5/77,,54
4/6/77,,54
4/7/77,,43
4/8/77,,42
4/9/77,,44
4/10/77,,46
4/11/77,,78
4/12/77,,64
4/13/77,,50
4/14/77,,34
4/15/77,,42
4/16/77,,42
4/17/77,,45
4/18/77,,40
4/19/77,,34
4/20/77,,34
4/21/77,,49
4/22/77,,52
4/23/77,,50
4/24/77,,54
4/25/77,,62
4/26/77,,60
4/27/77,,75
4/28/77,,68
4/29/77,,64
4/30/77,,68
5/1/77,,120
5/2/77,,228
5/3/77,,140
5/4/77,,111
5/4/77,,112
5/4/77,,112
5/5/77,,101
5/6/77,,136
5/7/77,,109
5/8/77,,134
5/9/77,,122
5/10/77,,126
5/11/77,,184
5/12/77,,123
5/13/77,,110
5/14/77,,118
5/15/77,,130
5/16/77,,175
5/17/77,,134
5/18/77,,100
5/19/77,,94
5/20/77,,84
5/21/77,,194
5/22/77,,149
5/23/77,,82
5/24/77,,58
5/25/77,,66
5/26/77,,66
5/27/77,,192
5/28/77,,74
5/29/77,,62
5/30/77,,80
5/31/77,,60
6/1/77,,61
6/2/77,,72
6/3/77,,70
6/3/77,,96
6/3/77,,96
6/4/77,,68
6/5/77,,74
6/6/77,,108
6/7/77,,132
6/8/77,,117
6/9/77,,96
6/10/77,,72
6/11/77,,80
6/12/77,,92
6/13/77,,92
6/14/77,,97
6/15/77,,98
6/16/77,,87
6/17/77,,87
6/18/77,,105
6/19/77,,82
6/20/77,,111
6/21/77,,114
6/22/77,,106
6/23/77,,116
6/24/77,,120
6/25/77,,107
6/26/77,,146
6/27/77,,132
6/28/77,,238
6/29/77,,238
6/30/77,,213
7/1/77,,146
7/2/77,,156
7/3/77,,127
7/4/77,,108
7/5/77,,98
7/6/77,,103
7/7/77,,109
7/8/77,,121
7/9/77,,114
7/12/77,,104
7/13/77,,100
7/14/77,,234
7/15/77,,121
7/15/77,,134
7/15/77,,134
7/16/77,,144
7/17/77,,122
7/18/77,,164
7/19/77,,173
7/20/77,,203
7/21/77,,196
7/22/77,,220
7/23/77,,370
7/24/77,,414
7/25/77,,322
7/26/77,,177
7/27/77,,159
7/28/77,,112
7/29/77,,352
7/30/77,,287
7/31/77,,145
8/1/77,,154
8/2/77,,144
8/3/77,,130
8/3/77,,146
8/3/77,,134
8/4/77,,138
8/5/77,,111
8/6/77,,128
8/7/77,,127
8/8/77,,206
8/9/77,,182
8/10/77,,194
8/11/77,,176
8/12/77,,178
8/13/77,,165
8/14/77,,172
8/15/77,,190
8/16/77,,169
8/17/77,,179
8/18/77,,155
8/19/77,,151
8/20/77,,154
8/21/77,,168
8/22/77,,143
8/23/77,,135
8/24/77,,168
8/25/77,,132
8/26/77,,135
8/27/77,,222
8/28/77,,171
8/29/77,,199
8/30/77,,164
8/31/77,,149
9/1/77,,160
9/1/77,,128
9/1/77,,128
9/2/77,,170
9/3/77,,170
9/4/77,,182
9/5/77,,178
9/6/77,,156
9/7/77,,160
9/8/77,,172
9/9/77,,152
9/10/77,,155
9/11/77,,143
9/12/77,,152
9/13/77,,138
9/14/77,,130
9/15/77,,114
9/16/77,,128
9/17/77,,110
9/18/77,,141
9/19/77,,139
9/20/77,,105
9/21/77,,116
9/22/77,,120
9/23/77,,90
9/24/77,,100
9/25/77,,111
9/26/77,,116
9/27/77,,112
9/28/77,,121
9/29/77,,111
9/30/77,,94
10/1/77,,100
10/2/77,,100
10/3/77,,91
10/4/77,,93
10/5/77,,97
10/5/77,,75
10/5/77,,61
10/6/77,,94
10/7/77,,101
10/8/77,,80
10/9/77,,78
10/10/77,,85
10/11/77,,78
10/12/77,,80
10/13/77,,72
10/14/77,,84
10/15/77,,80
10/16/77,,68
10/17/77,,55
10/18/77,,53
10/19/77,,49
10/20/77,,49
10/21/77,,50
10/22/77,,57
10/23/77,,49
10/24/77,,57
10/25/77,,59
10/26/77,,61
10/27/77,,68
10/28/77,,59
10/29/77,,55
10/30/77,,59
10/31/77,,55
11/1/77,,50
11/2/77,,55
11/2/77,,53
11/3/77,,58
11/4/77,,53
11/5/77,,48
11/6/77,,50
11/7/77,,53
11/8/77,,47
11/9/77,,30
11/9/77,,38
11/10/77,,47
11/11/77,,65
11/12/77,,60
11/13/77,,62
11/14/77,,58
11/15/77,,60
11/16/77,,53
11/17/77,,46
11/18/77,,49
11/19/77,,36
11/20/77,,27
11/21/77,,38
11/22/77,,48
11/23/77,,63
11/24/77,,70
11/25/77,,49
11/26/77,,34
11/27/77,,37
11/28/77,,51
11/29/77,,61
11/30/77,,54
12/1/77,,42
12/2/77,,34
12/3/77,,33
12/4/77,,43
12/5/77,,48
12/6/77,,53
12/7/77,,44
12/8/77,,36
12/9/77,,30
12/10/77,,30
12/11/77,,32
12/12/77,,40
12/13/77,,49
12/14/77,,48
12/14/77,,52
12/15/77,,48
12/16/77,,43
12/17/77,,44
12/18/77,,40
12/19/77,,47
12/20/77,,40
12/21/77,,48
12/22/77,,47
12/23/77,,62
12/24/77,,59
12/25/77,,40
12/26/77,,34
12/27/77,,43
12/28/77,,54
12/29/77,,58
12/30/77,,49
12/31/77,,40
1/1/78,,34
1/2/78,,40
1/3/78,,40
1/4/78,,46
1/5/78,,47
1/6/78,,60
1/7/78,,73
1/8/78,,85
1/9/78,,74
1/10/78,,111
1/11/78,,109
1/11/78,,109
1/11/78,,105
1/12/78,,109
1/13/78,,94
1/14/78,,87
1/15/78,,139
1/16/78,,424
1/17/78,,392
1/18/78,,593
1/19/78,,293
1/19/78,,280
1/20/78,,240
1/21/78,,186
1/22/78,,155
1/23/78,,137
1/24/78,,109
1/25/78,,90
1/26/78,,93
1/27/78,,94
1/28/78,,74
1/29/78,,68
1/30/78,,66
1/31/78,,55
2/1/78,,51
2/2/78,,53
2/3/78,,51
2/4/78,,58
2/5/78,,49
2/6/78,,78
2/7/78,,91
2/8/78,,207
2/9/78,,260
2/10/78,,490
2/11/78,,241
2/12/78,,216
2/13/78,,180
2/13/78,,164
2/14/78,,187
2/15/78,,481
2/16/78,,214
2/17/78,,238
2/17/78,,214
2/18/78,,239
2/18/78,,79
2/19/78,,213
2/20/78,,139
2/21/78,,130
2/22/78,,120
2/22/78,,97
2/23/78,,103
2/24/78,,101
2/25/78,,94
2/26/78,,102
2/27/78,,88
2/28/78,,85
3/1/78,,72
3/2/78,,60
3/3/78,,68
3/3/78,,66
3/4/78,,70
3/5/78,,808
3/6/78,,264
3/7/78,,157
3/8/78,,125
3/9/78,,115
3/9/78,,114
3/10/78,,108
3/11/78,,127
3/12/78,,122
3/13/78,,122
3/14/78,,85
3/15/78,,82
3/16/78,,78
3/17/78,,70
3/18/78,,69
3/19/78,,62
3/20/78,,74
3/21/78,,72
3/22/78,,79
3/23/78,,73
3/24/78,,76
3/25/78,,85
3/26/78,,61
3/27/78,,66
3/28/78,,59
3/29/78,,67
3/29/78,,73
3/30/78,,60
3/31/78,,61
4/1/78,,91
4/2/78,,70
4/3/78,,65
4/4/78,,90
4/5/78,,61
4/6/78,,68
4/7/78,,71
4/8/78,,61
4/9/78,,75
4/10/78,,71
4/11/78,,79
4/12/78,,63
4/13/78,,68
4/14/78,,58
4/15/78,,60
4/16/78,,54
4/17/78,,61
4/18/78,,64
4/19/78,,63
4/20/78,,65
4/21/78,,44
4/22/78,,59
4/23/78,,46
4/24/78,,49
4/25/78,,56
4/26/78,,56
4/27/78,,47
4/28/78,,44
4/29/78,,44
4/30/78,,40
5/1/78,,45
5/2/78,,44
5/2/78,,43
5/3/78,,46
5/4/78,,36
5/5/78,,36
5/6/78,,47
5/7/78,,47
5/8/78,,41
5/9/78,,45
5/10/78,,35
5/11/78,,32
5/12/78,,41
5/13/78,,45
5/14/78,,50
5/15/78,,54
5/16/78,,61
5/17/78,,65
5/18/78,,63
5/19/78,,63
5/20/78,,64
5/21/78,,58
5/22/78,,58
5/23/78,,58
5/24/78,,61
5/25/78,,67
5/26/78,,65
5/27/78,,63
5/28/78,,76
5/29/78,,65
5/30/78,,70
5/31/78,,69
6/1/78,,69
6/2/78,,68
6/3/78,,67
6/4/78,,72
6/5/78,,71
6/5/78,,74
6/6/78,,73
6/7/78,,88
6/8/78,,85
6/9/78,,83
6/10/78,,83
6/11/78,,97
6/12/78,,81
6/13/78,,77
6/14/78,,92
6/15/78,,97
6/16/78,,94
6/17/78,,90
6/18/78,,83
6/19/78,,74
6/20/78,,76
6/21/78,,86
6/22/78,,99
6/23/78,,97
6/24/78,,102
6/25/78,,104
6/26/78,,94
6/27/78,,77
6/28/78,,76
6/29/78,,76
6/30/78,,74
7/1/78,,77
7/2/78,,75
7/3/78,,83
7/4/78,,77
7/5/78,,68
7/6/78,,70
7/6/78,,77
7/7/78,,62
7/8/78,,60
7/9/78,,72
7/10/78,,65
7/11/78,,66
7/12/78,,75
7/13/78,,71
7/14/78,,61
7/15/78,,63
7/16/78,,63
7/17/78,,67
7/18/78,,79
7/19/78,,79
7/20/78,,80
7/21/78,,77
7/22/78,,79
7/23/78,,76
7/24/78,,85
7/25/78,,85
7/26/78,,90
7/27/78,,94
7/28/78,,88
7/29/78,,101
7/30/78,,111
7/31/78,,101
8/1/78,,106
8/2/78,,113
8/2/78,,123
8/3/78,,101
8/4/78,,83
8/5/78,,83
8/6/78,,97
8/7/78,,79
8/8/78,,95
8/9/78,,76
8/10/78,,85
8/11/78,,80
8/12/78,,90
8/13/78,,86
8/14/78,,98
8/15/78,,101
8/16/78,,116
8/17/78,,108
8/18/78,,99
8/19/78,,102
8/20/78,,86
8/21/78,,101
8/22/78,,97
8/23/78,,93
8/24/78,,88
8/25/78,,94
8/26/78,,94
8/27/78,,90
8/28/78,,81
8/29/78,,83
8/30/78,,83
8/31/78,,86
9/1/78,,85
9/2/78,,86
9/3/78,,76
9/4/78,,82
9/5/78,,85
9/6/78,,92
9/7/78,,108
9/8/78,,96
9/9/78,,105
9/10/78,,121
9/11/78,,104
9/11/78,,106
9/12/78,,94
9/13/78,,104
9/14/78,,97
9/15/78,,106
9/16/78,,119
9/17/78,,100
9/18/78,,103
9/19/78,,91
9/20/78,,77
9/21/78,,89
9/22/78,,83
9/23/78,,85
9/24/78,,90
9/25/78,,92
9/26/78,,87
9/27/78,,101
9/28/78,,92
9/29/78,,86
9/30/78,,94
10/1/78,,88
10/2/78,,86
10/3/78,,85
10/4/78,,130
10/4/78,,122
10/5/78,,79
10/6/78,,81
10/7/78,,84
10/8/78,,77
10/9/78,,76
10/10/78,,74
10/11/78,,74
10/12/78,,76
10/13/78,,72
10/14/78,,78
10/15/78,,68
10/16/78,,68
10/17/78,,63
10/18/78,,65
10/19/78,,65
10/20/78,,61
10/21/78,,58
10/22/78,,56
10/23/78,,67
10/24/78,,77
10/25/78,,79
10/26/78,,76
10/27/78,,93
10/28/78,,82
10/29/78,,73
10/30/78,,63
10/31/78,,61
11/1/78,,69
11/1/78,,76
11/2/78,,58
11/3/78,,70
11/4/78,,82
11/5/78,,85
11/6/78,,74
11/7/78,,52
11/8/78,,63
11/9/78,,57
11/10/78,,78
11/11/78,,68
11/12/78,,48
11/13/78,,51
11/14/78,,43
11/15/78,,42
11/16/78,,37
11/17/78,,42
11/18/78,,36
11/19/78,,38
11/20/78,,46
11/21/78,,38
11/22/78,,40
11/23/78,,39
11/24/78,,40
11/25/78,,40
11/26/78,,33
11/27/78,,38
11/28/78,,32
11/29/78,,39
11/30/78,,40
12/1/78,,40
12/2/78,,42
12/3/78,,38
12/4/78,,34
12/5/78,,21
12/5/78,,64
12/6/78,,44
12/7/78,,33
12/8/78,,27
12/9/78,,27
12/10/78,,31
12/11/78,,48
12/12/78,,44
12/13/78,,39
12/14/78,,38
12/15/78,,33
12/16/78,,26
12/17/78,,22
12/18/78,,28
12/19/78,,28
12/20/78,,28
12/21/78,,23
12/22/78,,44
12/23/78,,34
12/24/78,,56
12/25/78,,40
12/26/78,,27
12/27/78,,24
12/28/78,,34
12/29/78,,36
12/30/78,,40
12/31/78,,38
1/1/79,,24
1/2/79,,16
1/3/79,,16
1/4/79,,53
1/5/79,,60
1/5/79,,52
1/6/79,,59
1/7/79,,61
1/8/79,,48
1/9/79,,42
1/10/79,,77
1/11/79,,87
1/12/79,,100
1/13/79,,201
1/14/79,,123
1/15/79,,122
1/16/79,,139
1/17/79,,134
1/18/79,,133
1/19/79,,99
1/20/79,,99
1/21/79,,85
1/22/79,,73
1/23/79,,79
1/24/79,,76
1/25/79,,67
1/26/79,,75
1/27/79,,56
1/28/79,,65
1/29/79,,64
1/30/79,,64
1/31/79,,67
2/1/79,,55
2/2/79,,54
2/3/79,,41
2/4/79,,55
2/5/79,,53
2/6/79,,56
2/7/79,,64
2/8/79,,67
2/9/79,,65
2/10/79,,66
2/11/79,,60
2/12/79,,54
2/13/79,,64
2/14/79,,55
2/15/79,,77
2/16/79,,102
2/17/79,,104
2/18/79,,79
2/19/79,,95
2/20/79,,73
2/21/79,,79
2/22/79,,143
2/23/79,,180
2/24/79,,112
2/25/79,,105
2/26/79,,95
2/27/79,,82
2/28/79,,78
3/1/79,,68
3/2/79,,111
3/3/79,,83
3/4/79,,73
3/5/79,,64
3/6/79,,59
3/7/79,,57
3/8/79,,55
3/9/79,,49
3/10/79,,53
3/11/79,,56
3/12/79,,53
3/13/79,,60
3/14/79,,56
3/15/79,,55
3/16/79,,51
3/17/79,,55
3/18/79,,50
3/19/79,,44
3/20/79,,52
3/21/79,,54
3/22/79,,49
3/23/79,,50
3/24/79,,60
3/25/79,,50
3/26/79,,58
3/27/79,,79
3/28/79,,66
3/29/79,,84
3/30/79,,73
3/31/79,,61
4/1/79,,45
4/2/79,,54
4/3/79,,70
4/10/79,,83
5/30/79,,106
6/18/79,,93
6/21/79,,117
6/22/79,,121
6/23/79,,117
6/24/79,,121
6/25/79,,119
6/26/79,,117
6/27/79,,115
6/28/79,,103
6/29/79,,112
6/30/79,,122
7/1/79,,104
7/2/79,,112
7/3/79,,123
